PTT,argos_date,dive_num,depth,obs_temp,doppio_temp
175936,2019-07-02 00:00:00,1,"2,8,11,12,13,15,18,21,39,41","22.02,20.995,19.746,18.085,18.085,15.082,12.408,11.43,10.24,10.923","22.983,17.616,13.786,12.765,12.51,12.322,12.511,12.976,nan,nan"
175936,2019-07-02 16:00:00,28,"2,10,16,17,18,23,32,40,43,44","22.62,19.102,13.599,13.547,12.431,11.314,11.003,9.64,9.731,11.522","22.866,16.74,11.677,11.453,11.301,11.455,12.313,12.273,nan,nan"
175936,2019-07-03 12:00:00,14,"2,7,12,15,19,26,29,31,42,47","22.96,22.117,15.655,12.979,11.614,10.677,10.985,10.356,9.58,10.517","23.434,20.492,13.362,12.825,13.337,13.441,13.059,13.016,nan,nan"
175936,2019-07-04 12:00:00,21,"2,10,11,16,17,18,22,30,32,35","22.9,19.941,18.511,14.335,14.047,12.718,11.489,10.36,10.36,12.128","24.406,16.862,15.507,13.723,13.601,13.505,13.242,12.685,12.687,nan"
175936,2019-07-05 04:00:00,12,"2,3,4,5,6,7,8,9","24.65,24.562,24.397,24.236,23.687,23.507,23.41,23.41","23.935,23.924,23.316,22.64,21.912,19.877,18.729,17.773"
175936,2019-07-05 16:00:00,2,"2,5,8,12,17,22,23,24,28,31","22.22,21.85,20.487,16.283,12.888,11.883,12.252,11.479,10.751,10.67","23.871,22.576,19.082,15.701,14.855,13.888,13.767,13.716,13.7,nan"
175936,2019-07-06 08:00:00,3,"2,3,4","24.13,24.112,24.1","23.664,23.645,23.529"
175936,2019-07-08 04:00:00,4,"2,3","24.56,24.56","23.68,23.679"
175936,2019-07-08 12:00:00,5,"2,7,8,12,13,14,15,16,22,41","23.83,23.717,20.012,15.207,15.038,13.826,13.77,12.657,10.839,9.74","23.376,22.187,19.998,14.812,13.532,13.122,12.841,12.674,12.353,nan"
175936,2019-07-10 00:00:00,6,"2,6,11,14,15,21,25,29,32,34","22.76,21.874,18.642,15.022,14.923,11.84,11.84,10.28,10.28,11.303","23.533,22.13,16.149,15.454,15.343,14.412,13.622,13.323,13.226,nan"
175936,2019-07-10 04:00:00,7,"2,3","24.43,24.415","23.259,23.257"
175936,2019-07-11 00:00:00,8,"2,4,8,13,14,16,18,21,30,34","24.31,23.196,22.299,18.276,18.123,15.766,15.561,13.204,11.5,11.538","24.297,24.565,21.927,19.325,19.157,18.74,17.909,16.514,14.396,nan"
175936,2019-07-11 16:00:00,9,"2,3,9,11,13,14,20,22,25,32","23.91,23.264,22.685,21.258,18.041,17.988,14.084,12.24,12.186,10.45","24.174,24.172,21.105,19.844,19.454,19.323,17.334,16.645,15.543,nan"
175936,2019-07-12 08:00:00,10,"2,3,4,5","24.94,24.931,24.93,24.93","24.625,24.624,24.622,24.613"
175936,2019-07-12 12:00:00,11,"2,4,5,8,13,14,15,17,22,33","24.79,24.671,23.379,21.865,16.623,16.281,14.766,13.712,11.796,9.94","24.516,24.514,24.512,23.275,18.183,17.887,17.655,17.07,15.435,13.3"
175936,2019-07-13 20:00:00,29,"2,10,11,12,14,16,20,34,36,46","25.67,24.713,23.452,18.576,18.394,14.764,12.014,10.48,12.014,12.014","25.737,19.863,18.574,17.609,16.258,15.257,13.904,10.93,10.972,nan"
175936,2019-07-15 16:00:00,30,"2,9,11,13,14,15,25,33,38,45","24.25,22.456,21.214,18.827,18.771,16.77,12.065,11.526,10.45,10.657","25.555,21.982,19.162,17.309,16.656,16.115,12.573,11.183,11.144,nan"
175936,2019-07-16 12:00:00,50,"2,4,6,7,12,13,19,25,28,33","25.64,25.139,23.543,22.072,18.331,16.125,11.884,11.461,9.99,11.148","25.535,25.53,24.826,23.968,18.967,18.462,15.642,13.251,12.774,nan"
175936,2019-07-16 20:00:00,32,"2,6,9,12,15,17,18,22,27,31","24.77,23.739,21.968,18.439,15.884,15.259,14.054,13.546,10.976,10.25","26.197,25.747,23.771,19.869,18.242,17.383,16.967,15.313,13.437,13.045"
175936,2019-07-17 00:00:00,37,"2,7,9,11,12,13,14,19,30,37","24.09,22.538,20.147,18.798,17.056,16.852,15.25,12.858,11.37,11.408","26.307,25.345,23.285,21.299,19.927,19.397,18.926,16.806,13.256,nan"
175936,2019-07-17 04:00:00,38,"2,4,5","25.91,25.91,25.91","26.026,26.024,25.982"
175936,2019-07-19 20:00:00,39,"2,3,4,8,10,11,13,16,22,34","26.66,26.264,24.182,22.96,21.01,18.879,16.682,14.22,12.007,10.14","28.196,28.195,28.191,27.759,25.548,23.977,21.541,18.697,14.512,12.242"
175936,2019-07-20 04:00:00,40,"2,3,4,5,6,7,8,9,10","26.642,26.649,26.65,26.65,26.649,26.646,26.646,26.642,26.64","27.887,27.888,27.888,27.887,27.858,27.749,27.327,26.384,24.938"
175936,2019-07-21 04:00:00,41,"2,3,4,5,6,7","26.92,26.918,26.909,26.874,26.85,26.85","28.106,28.11,28.111,28.099,28.069,27.762"
175936,2019-07-21 08:00:00,52,"2,4,5,6,7,8,9,10,11","26.83,26.83,26.754,26.647,26.499,26.14,25.123,23.988,23.378","27.95,27.958,27.955,27.915,27.362,26.481,25.282,22.754,21.649"
175936,2019-07-21 16:00:00,42,"2,3,6,9,10,11,12,16,26,31","26.04,24.611,23.844,21.543,20.069,19.844,17.663,13.527,11.0,11.346","28.422,28.208,27.892,24.537,22.239,21.269,19.621,15.613,12.293,nan"
175936,2019-07-22 20:00:00,43,"2,5,9,10,12,18,26,28,33,34","24.74,24.419,21.743,19.749,17.542,13.554,12.457,11.454,11.36,11.989","27.251,27.201,22.248,20.865,17.631,12.667,10.7,10.67,nan,nan"
175936,2019-07-23 00:00:00,44,"2,5,9,10,11,12,13,19,31,33","24.88,24.014,21.376,18.518,17.323,17.117,15.496,12.267,11.14,12.583","25.706,25.369,23.854,21.492,17.668,16.621,15.782,12.052,10.651,10.647"
175936,2019-07-23 12:00:00,45,"2,4,5,7,9,11,12,17,23,36","26.33,26.016,23.802,22.75,20.223,19.359,17.083,13.644,11.98,10.63","25.803,25.802,25.802,25.778,24.885,22.047,17.528,13.509,10.566,9.894"
175936,2019-07-23 20:00:00,46,"2,3,7,10,13,14,17,26,27,42","25.66,23.553,22.531,19.176,17.069,14.978,13.195,11.217,11.736,9.45","25.636,25.637,25.354,21.962,16.181,15.421,13.604,9.616,9.485,nan"
175936,2019-07-24 08:00:00,47,"2,4,5,6,7","25.7,25.7,25.696,25.693,25.69","24.874,24.877,24.871,24.795,24.53"
175936,2019-07-25 08:00:00,48,"2,3,4,5","25.54,25.521,25.51,25.51","24.58,24.582,24.584,24.593"
175936,2019-07-30 08:00:00,49,"2,4,5,7","25.21,25.21,25.21,25.21","25.12,25.121,25.12,25.095"
175936,2019-07-31 04:00:00,31,"2,3,4,5","25.2,25.212,25.215,25.27","25.369,25.37,25.37,25.369"
175936,2019-08-01 04:00:00,35,"2,3,4,5,6,7,8","25.51,25.51,25.509,25.509,25.507,25.503,25.5","25.512,25.513,25.513,25.514,25.514,25.501,25.412"
175936,2019-08-02 04:00:00,34,"2,3,4,5,6,7,8,9,11","26.29,26.205,26.174,25.797,25.549,25.41,25.321,25.27,25.27","25.638,25.64,25.641,25.632,25.615,25.538,25.34,24.813,21.46"
175936,2019-09-10 00:00:00,33,"2,18,19,20,23,30,33,34,35,38","22.03,19.333,21.09,18.907,18.596,19.5,18.314,15.364,14.8,15.848","21.756,20.322,19.909,19.47,17.86,14.066,12.371,12.26,12.22,nan"
175938,2019-06-05 20:00:00,83,"2,8,9,12,13,19,24,30,31,43","20.02,19.655,18.98,15.113,13.153,12.934,11.684,11.684,10.9,10.927","20.418,16.044,14.447,12.822,12.597,12.055,12.164,12.781,12.869,nan"
175938,2019-06-06 00:00:00,82,"2,3,4,6,7,8,9,10,11","19.96,19.937,19.791,19.645,19.634,19.588,19.477,18.993,18.064","20.016,20.005,19.956,19.824,19.609,18.639,16.38,14.04,12.941"
175938,2019-06-06 08:00:00,81,"2,4,5,6,7,8","19.38,19.38,19.371,19.367,19.345,19.289","19.67,19.663,19.648,19.584,19.289,18.16"
175938,2019-06-06 12:00:00,87,"2,9,10,12,13,20,25,30,42,43","19.32,18.561,17.465,13.516,12.91,12.949,10.757,10.046,9.71,10.229","19.552,15.691,12.9,11.377,11.332,11.636,11.818,12.245,nan,nan"
175938,2019-06-06 20:00:00,80,"2,8,9,11,13,15,22,27,31,45","20.34,18.984,18.285,15.386,14.53,13.091,12.517,11.005,10.317,9.91","20.16,16.687,14.909,11.576,10.828,10.686,11.909,11.936,11.889,nan"
175938,2019-06-07 04:00:00,79,"2,3,4,5","20.32,20.162,19.984,19.91","20.389,20.373,20.314,20.194"
175938,2019-06-07 08:00:00,85,"2,3,4","20.45,20.266,19.99","20.15,20.15,20.132"
175938,2019-06-07 12:00:00,78,"2,7,10,14,16,27,31,32,40,46","20.29,18.37,15.723,14.623,12.962,12.1,11.374,10.429,9.91,10.356","20.153,18.623,13.148,10.657,10.733,12.652,12.642,12.646,12.906,nan"
175938,2019-06-07 16:00:00,76,"2,9,13,15,16,18,20,30,38,46","20.45,18.468,16.342,14.442,14.288,12.871,12.193,10.663,10.18,10.334","20.329,16.113,11.311,11.386,11.566,11.907,12.202,13.007,13.135,nan"
175938,2019-06-07 20:00:00,75,"2,3,13,15,17,18,19,23,31,40","20.61,20.444,16.742,15.56,13.247,13.123,12.511,11.329,10.561,10.24","20.421,20.408,11.545,10.909,10.929,11.042,11.161,11.511,11.865,nan"
175938,2019-06-08 04:00:00,74,"2,3,4,5","20.37,20.37,20.345,20.233","19.947,19.946,19.937,19.865"
175938,2019-06-09 00:00:00,73,"2,8,10,11,12,13,14,16,22,27","20.08,19.861,19.212,18.215,15.419,13.664,12.402,11.507,11.041,10.94","19.532,17.214,14.235,13.77,13.165,12.984,12.688,12.536,12.585,12.579"
175938,2019-06-09 08:00:00,72,"2,7,11,12,13,15,16,17,20,30","19.66,19.66,19.463,18.913,16.499,13.182,12.378,11.893,11.475,11.45","19.145,18.973,13.252,13.026,12.904,12.634,12.551,12.479,12.337,12.327"
175938,2019-06-09 12:00:00,71,"2,8,11,13,14,16,19,23,28,31","19.72,19.65,18.724,13.96,12.859,12.003,11.452,11.181,10.98,11.111","19.058,18.733,13.805,13.37,13.221,12.881,12.666,12.554,12.511,12.503"
175938,2019-06-09 16:00:00,77,"2,8,12,13,14,16,22,28,31,33","19.73,19.555,18.556,14.605,12.818,11.96,11.312,11.171,10.97,10.97","18.945,18.495,13.385,13.216,13.036,12.717,12.451,12.456,12.458,12.459"
175938,2019-06-09 20:00:00,86,"2,6,9,11,12,13,14,15,18,36","19.63,19.63,19.458,19.054,17.936,14.195,12.81,12.174,11.735,11.03","18.781,18.766,17.188,14.278,13.278,13.066,12.897,12.76,12.343,nan"
175938,2019-06-10 16:00:00,90,"2,9,11,12,13,14,15,18,34,40","19.2,18.892,18.354,17.823,14.438,12.625,12.052,11.317,11.077,10.65","18.823,17.627,14.339,13.094,12.272,11.841,11.621,11.336,11.103,nan"
175938,2019-06-10 20:00:00,88,"2,5,9,11,12,13,14,16,23,40","19.51,18.879,18.665,18.114,16.576,14.034,12.842,11.909,10.931,10.62","19.126,18.827,17.542,14.176,12.947,12.162,11.749,11.41,11.038,nan"
175938,2019-06-11 16:00:00,99,"2,8,10,11,12,14,17,27,33,45","18.96,18.342,17.761,15.447,13.529,12.017,11.178,10.1,9.805,9.74","18.713,17.976,16.761,14.715,14.715,11.728,10.236,10.18,10.138,nan"
175938,2019-06-12 16:00:00,103,"2,8,11,13,16,22,29,32,35,41","18.72,17.866,16.922,14.692,12.337,10.539,9.973,10.179,9.73,10.153","18.358,18.206,16.667,13.539,11.439,11.301,11.167,10.933,10.759,10.691"
175938,2019-06-13 12:00:00,101,"2,7,11,12,13,16,18,26,37,42","18.37,18.37,17.795,17.349,16.458,12.684,11.566,10.521,10.27,10.586","18.16,18.122,16.667,14.895,11.345,9.654,9.911,10.499,10.58,nan"
175938,2019-06-13 16:00:00,100,"2,9,11,12,13,15,18,26,39,41","18.44,18.054,17.555,16.798,14.681,12.403,11.332,10.543,10.39,10.607","18.258,17.825,16.52,14.581,11.085,9.865,10.007,10.469,nan,nan"
175938,2019-06-14 00:00:00,98,"2,4,10,11,12,15,16,17,20,38","18.7,18.667,17.534,16.927,15.186,12.189,11.549,11.196,10.966,10.49","18.229,18.202,16.313,14.888,13.322,10.604,10.268,10.155,10.423,nan"
175938,2019-06-15 08:00:00,97,"2,3,4,6,7,8,9","18.787,18.787,18.79,18.79,18.774,18.76,18.76","18.615,18.618,18.619,18.621,18.63,18.658,18.761"
175938,2019-06-15 12:00:00,102,"2,7,10,12,14,18,19,20,23,31","18.7,18.628,18.175,17.558,17.202,14.931,13.983,13.602,13.107,12.66","18.454,18.424,17.55,16.351,15.797,15.165,14.952,14.804,14.707,nan"
175938,2019-06-15 16:00:00,69,"2,11,12,13,14,15,17,18,21,31","18.92,17.993,17.587,16.423,15.757,15.284,14.024,13.781,13.405,12.86","18.695,16.864,16.516,16.326,16.198,16.147,15.973,15.916,15.287,nan"
175938,2019-06-16 04:00:00,95,"2,10,12,14,15,17,18,20,21","19.0,18.903,18.806,18.616,18.333,17.255,16.794,15.53,14.972","19.677,18.585,16.991,16.696,16.606,16.44,16.377,nan,nan"
175938,2019-06-16 08:00:00,94,"2,11,14,17,18,19,20,21,23,26","18.8,18.683,18.323,17.128,16.125,15.782,15.176,15.142,14.62,14.633","19.357,17.351,15.655,14.698,14.399,14.32,14.3,14.298,nan,nan"
175938,2019-06-16 20:00:00,93,"2,6,11,15,16,19,23,26,29,30","18.62,18.502,17.717,15.016,14.091,12.87,12.145,11.997,11.22,11.22","20.208,20.166,17.198,14.332,13.668,12.789,11.848,11.706,nan,nan"
175938,2019-06-17 08:00:00,92,"2,8,10,11,13,14,15,16,21,27","18.68,18.626,18.489,18.305,15.043,13.205,12.347,12.136,11.87,11.945","20.126,20.034,18.775,16.455,14.76,14.16,13.948,13.569,12.337,11.987"
175938,2019-06-17 12:00:00,96,"2,4,5,11,12,14,15,16,28,32","19.03,18.76,18.194,17.967,17.004,12.7,11.713,11.442,10.59,10.683","20.088,20.065,20.041,17.868,16.757,14.446,14.143,13.776,nan,nan"
175938,2019-06-18 00:00:00,91,"2,4,7,9,10,13,15,20,21,24","19.69,19.245,18.865,18.072,17.117,13.501,12.134,11.883,11.6,11.624","21.282,20.381,20.094,19.158,18.492,15.226,14.38,12.889,12.644,12.313"
175938,2019-06-18 08:00:00,89,"2,3,4,5,7,8","20.08,19.673,19.447,19.27,19.27,19.305","20.981,20.966,20.803,20.594,20.188,19.898"
175938,2019-06-19 00:00:00,70,"2,4,6,10,11,13,15,20,28,31","20.51,19.985,18.663,17.723,16.816,13.427,11.635,10.52,10.214,9.58","20.528,20.459,19.95,18.444,16.739,15.148,14.07,13.26,12.145,12.133"
175938,2019-06-20 08:00:00,84,"2,3,4,5,6","20.29,20.284,20.271,20.227,20.06","20.266,20.265,20.257,20.187,19.941"
175938,2019-06-20 12:00:00,68,"2,6,7,10,15,16,19,25,36,38","20.25,20.003,19.312,18.673,14.703,13.456,11.352,10.177,9.94,10.26","20.334,20.059,19.577,17.234,12.213,11.751,11.323,11.428,11.039,11.037"
175938,2019-06-21 12:00:00,66,"2,6,10,13,14,16,17,22,41,43","20.25,19.938,17.706,13.945,13.108,12.449,11.4,9.916,9.09,9.57","19.811,19.026,14.205,11.283,10.564,9.779,9.721,10.442,nan,nan"
175938,2019-06-22 04:00:00,15,"2,5,6,7,8,9,10,11,12,13","20.128,20.13,20.115,20.105,20.09,20.053,19.999,19.866,19.658,19.6","20.08,20.075,19.997,19.652,18.982,17.79,15.952,14.369,12.934,11.628"
175938,2019-06-22 12:00:00,18,"2,8,10,13,16,17,18,20,28,44","19.95,19.66,18.52,16.21,12.791,12.025,11.33,10.761,9.953,9.59","19.827,19.395,16.661,12.673,10.232,9.865,9.718,9.818,10.87,nan"
175938,2019-06-23 12:00:00,19,"2,5,7,12,15,16,17,19,24,36","20.1,20.1,19.783,17.68,13.325,12.858,11.767,10.835,10.249,10.18","19.993,19.973,19.619,13.196,11.375,11.153,11.077,11.313,11.768,nan"
175938,2019-06-23 16:00:00,20,"2,9,10,13,15,17,19,32,37,38","20.5,18.643,17.802,13.934,12.292,11.204,10.876,10.24,10.435,10.876","20.249,17.159,15.832,12.52,11.45,11.133,11.325,11.685,nan,nan"
175938,2019-06-24 04:00:00,21,"2,3,6,7","20.01,20.01,19.915,19.861","20.416,20.416,20.369,20.243"
175938,2019-06-25 00:00:00,22,"2,10,13,14,19,21,24,27,28,42","20.03,18.173,15.834,15.582,11.795,11.019,10.484,10.484,10.106,9.54","21.676,17.522,13.671,12.804,11.362,11.549,11.745,11.727,11.694,nan"
175938,2019-06-25 08:00:00,24,"2,12,15,16,17,19,20,23,33,46","20.72,18.881,16.444,14.736,14.616,12.908,11.287,10.515,9.84,10.177","21.227,13.909,12.575,12.381,12.259,12.147,12.126,12.093,11.794,nan"
175938,2019-06-25 12:00:00,31,"2,8,14,17,19,20,21,26,38,42","20.25,19.679,17.798,14.91,13.684,13.642,11.647,10.224,9.86,10.379","21.291,20.359,13.518,12.277,11.977,12.0,12.044,12.123,nan,nan"
175938,2019-06-25 16:00:00,25,"2,6,12,15,16,17,18,19,27,30","19.9,19.584,17.726,15.553,14.081,14.002,11.996,11.334,10.02,10.129","21.454,21.253,15.966,13.067,12.612,12.275,12.047,11.875,12.049,11.893"
175938,2019-06-26 00:00:00,26,"2,10,16,17,18,19,24,33,42,45","20.75,19.162,15.741,14.389,14.21,12.812,10.576,9.738,9.57,10.095","21.85,17.996,12.416,12.032,11.835,11.772,11.962,11.584,nan,nan"
175938,2019-06-26 08:00:00,27,"2,3,4,5","21.3,21.258,21.197,21.13","21.609,21.609,21.608,21.461"
175938,2019-06-27 08:00:00,28,"2,3,4,5,6,7,8,9,10,13","21.71,21.668,21.606,21.503,21.388,21.29,21.078,20.587,20.394,20.39","22.351,22.351,22.35,22.216,21.891,21.255,20.251,19.278,17.288,14.88"
175938,2019-06-28 08:00:00,29,"2,3,4,5,6,7,8,9","22.49,22.472,22.435,22.339,22.088,21.751,21.182,20.96","23.219,23.215,23.161,22.937,22.462,21.836,20.882,19.525"
175938,2019-06-28 20:00:00,30,"2,10,11,18,19,21,24,40,43","23.23,20.636,19.503,15.684,14.024,12.734,11.812,10.06,10.258","24.346,18.767,17.531,12.536,12.346,12.18,12.159,11.837,nan"
175938,2019-06-29 00:00:00,16,"2,5,10,12,15,16,17,22,28,46","22.01,21.715,19.689,17.958,16.509,15.6,13.77,11.461,10.54,9.73","24.004,22.63,17.041,14.365,11.589,11.092,10.8,11.063,11.747,nan"
175938,2019-06-29 08:00:00,23,"2,3,4,5,6","23.13,23.013,22.793,22.369,22.07","23.379,23.379,23.346,22.989,21.845"
175938,2019-06-29 12:00:00,14,"2,5,13,15,16,17,19,23,27,47","23.13,22.034,18.178,16.916,15.349,14.753,12.408,10.564,10.009,9.26","23.298,23.154,13.551,12.118,11.614,11.252,10.892,11.117,11.535,nan"
175938,2019-06-30 00:00:00,12,"2,5,8,14,15,16,20,28,31,50","23.04,22.815,20.887,15.09,15.034,13.205,11.939,10.293,9.068,8.97","22.334,21.984,17.647,9.857,9.188,8.813,8.874,10.511,10.944,nan"
175938,2019-06-30 20:00:00,1,"2,8,11,13,15,16,19,35,45,46","22.33,20.047,17.725,15.042,13.468,13.416,11.442,9.43,9.43,10.075","22.581,16.747,12.491,10.597,9.659,9.493,9.76,11.349,nan,nan"
175938,2019-07-01 04:00:00,2,"2,3,4,5","22.64,22.631,22.61,22.604","22.235,22.236,22.219,22.085"
175938,2019-07-01 08:00:00,3,"2,3,4,6","22.36,22.36,22.341,22.246","22.015,22.016,22.017,21.991"
175938,2019-07-01 16:00:00,4,"2,7,9,13,14,18,24,35,36,40","22.82,22.27,19.63,16.124,14.831,11.82,10.459,10.087,9.606,9.07","22.266,17.191,13.944,10.674,10.517,10.89,11.976,12.207,12.208,nan"
175938,2019-07-02 12:00:00,5,"2,6,9,14,15,17,18,21,31,42","22.448,22.55,19.345,15.526,14.032,13.228,12.13,11.223,9.78,9.92","22.399,22.141,16.247,12.125,11.907,11.717,11.72,11.898,12.622,nan"
175938,2019-07-02 16:00:00,6,"2,5,9,13,15,17,18,23,29,45","21.861,21.96,20.781,17.616,15.432,14.167,12.702,10.717,10.084,9.55","22.661,22.626,18.137,12.894,12.158,11.961,11.996,12.445,12.836,nan"
175938,2019-07-02 20:00:00,13,"2,6,8,14,18,21,22,40,44,45","22.16,21.91,20.582,14.648,12.532,12.044,11.205,9.64,9.728,10.817","23.171,22.863,19.958,12.135,11.204,11.309,11.434,12.226,nan,nan"
175938,2019-07-03 00:00:00,8,"2,5,6,13,14,17,19,22,24,45","23.12,22.903,21.299,15.17,14.749,12.085,11.283,11.066,10.318,9.53","23.259,23.241,22.881,12.312,11.848,11.105,11.096,11.471,11.76,nan"
175938,2019-07-03 12:00:00,9,"2,5,9,11,13,14,16,20,28,47","22.98,22.926,21.919,20.079,17.071,14.868,12.867,11.175,10.127,9.55","23.245,23.059,16.108,13.298,12.113,11.783,11.4,11.448,12.188,nan"
175938,2019-07-04 08:00:00,10,"2,3,4,5","24.18,23.828,23.6,23.57","24.207,24.098,23.658,23.116"
175938,2019-07-04 12:00:00,11,"2,5,6,10,14,17,23,37,42,46","22.67,22.56,22.285,18.556,13.974,11.923,10.63,9.447,9.502,8.91","24.156,23.558,23.099,16.895,11.593,11.07,11.77,12.277,nan,nan"
175938,2019-07-04 20:00:00,7,"2,5,10,13,15,17,18,20,36,48","22.71,22.448,18.652,15.314,13.77,12.997,11.924,11.361,9.973,9.62","24.551,24.086,17.447,13.586,12.386,11.77,11.633,11.616,12.476,nan"
175938,2019-07-05 04:00:00,17,"2,3,4,5,6","24.5,24.195,23.677,23.384,23.23","23.897,23.839,23.465,22.441,21.098"
175938,2019-07-05 16:00:00,32,"2,8,12,13,14,17,21,36,39,40","23.53,21.511,18.527,17.113,17.074,13.795,11.57,10.67,10.709,11.725","24.172,19.096,14.199,13.9,13.716,13.571,13.859,nan,nan,nan"
175938,2019-07-06 00:00:00,67,"2,3,6,9,16,17,18,19,22,38","24.74,24.628,22.598,21.436,16.004,14.352,14.352,13.372,11.944,10.74","24.221,24.186,21.653,17.73,13.193,13.17,13.216,13.272,13.431,nan"
175938,2019-07-06 08:00:00,34,"2,4,6,9,11,14,18,25,33,37","24.84,24.296,23.018,21.902,18.856,15.075,12.083,11.24,11.24,11.662","24.058,23.964,21.039,16.979,14.952,13.358,13.143,13.518,13.501,nan"
175938,2019-07-07 12:00:00,53,"2,5,6,8,9,13,16,23,24,50","24.52,24.099,23.451,21.209,19.207,15.189,13.007,11.11,10.343,9.47","24.102,23.566,22.837,18.688,16.541,10.843,9.113,8.802,8.887,nan"
175938,2019-07-07 16:00:00,54,"2,4,5,8,12,15,19,28,45,49","24.33,23.791,22.324,19.046,15.932,13.821,11.935,10.108,9.36,9.585","24.018,23.921,23.603,18.197,11.469,9.316,8.739,9.602,nan,nan"
175938,2019-07-07 20:00:00,55,"2,3,4,8,9,11,16,20,28,44","24.68,24.68,23.412,21.866,20.845,17.244,13.235,11.806,10.435,10.1","24.106,24.104,24.089,20.694,18.942,15.976,11.611,11.206,11.673,nan"
175938,2019-07-08 00:00:00,56,"2,4,5,6,9,12,14,20,29,44","24.42,24.363,22.794,22.566,19.828,18.26,15.693,12.228,10.602,10.16","23.935,23.903,23.82,23.421,18.43,13.453,12.249,10.908,11.8,nan"
175938,2019-07-08 08:00:00,57,"2,3,5,6,7,8,9,10,11","24.659,24.67,24.67,24.659,24.613,24.054,23.194,22.544,21.82","23.685,23.686,23.682,23.216,21.74,20.055,18.823,17.906,16.651"
175938,2019-07-10 16:00:00,58,"2,7,10,15,16,17,22,29,30,40","23.11,22.262,20.728,15.815,15.451,13.971,11.332,10.323,9.65,10.013","23.231,21.152,16.335,13.085,12.913,12.76,12.089,11.671,11.584,nan"
175938,2019-07-11 00:00:00,59,"2,8,9,13,14,15,17,21,37,43","23.96,19.359,17.883,14.309,13.961,12.601,11.747,10.619,9.49,10.213","24.201,20.657,19.31,14.482,13.933,13.499,12.918,12.331,nan,nan"
175938,2019-07-11 08:00:00,60,"2,3,4,5,6,7,8","24.21,24.189,24.184,24.182,24.149,23.875,23.77","23.796,23.797,23.797,23.769,23.61,23.029,21.66"
175938,2019-07-11 16:00:00,61,"2,5,7,9,10,12,14,16,31,36","22.47,22.047,20.591,17.694,17.482,14.995,14.003,12.137,9.24,9.65","23.944,23.872,22.54,20.085,18.794,16.558,14.381,13.517,11.568,nan"
175938,2019-07-12 08:00:00,62,"2,4,5,6,7","23.84,23.84,23.834,23.789,23.7","24.288,24.286,24.275,24.225,23.7"
175938,2019-07-12 16:00:00,63,"2,4,5,6,7,12,18,24,31,42","23.11,22.839,21.726,21.237,19.704,14.425,11.236,10.069,9.54,9.581","24.195,24.177,24.127,23.988,23.608,16.295,13.333,12.494,11.701,nan"
175938,2019-07-13 08:00:00,64,"2,7,9,11,14,17,18,20,22,34","24.49,23.675,21.341,20.637,16.094,15.003,13.332,12.945,11.481,10.68","24.33,23.875,20.141,17.812,15.232,13.451,13.203,12.833,12.566,11.622"
175938,2019-07-13 16:00:00,65,"2,5,6,7,9,12,19,25,41,44","24.04,23.455,22.373,19.844,18.47,15.268,11.598,9.756,9.42,10.268","24.818,24.48,24.201,23.387,19.184,17.048,14.981,13.742,nan,nan"
175938,2019-07-14 12:00:00,33,"2,6,8,9,13,16,17,21,36,43","24.48,24.18,23.176,19.713,15.306,12.773,12.773,10.659,9.49,10.075","24.891,24.736,22.916,21.371,16.53,15.111,14.76,13.635,11.946,nan"
175938,2019-07-15 00:00:00,52,"2,4,5,8,10,16,19,21,24,38","25.06,24.41,23.552,23.02,19.311,13.059,12.364,11.255,10.738,10.28","25.254,25.199,25.134,21.174,18.75,14.842,14.185,13.899,13.421,nan"
175938,2019-07-17 00:00:00,51,"2,5,6,7,13,22,23,25,27,35","25.13,24.332,23.36,20.574,16.932,14.422,13.29,13.232,11.81,10.62","25.219,25.115,24.464,21.458,16.347,13.464,13.382,13.314,13.32,nan"
175938,2019-07-17 04:00:00,50,"2,3,4,5,6,7","25.32,25.29,25.24,25.133,25.045,24.64","25.129,25.128,25.103,24.954,24.533,23.684"
175938,2019-07-17 08:00:00,41,"2,6,7,8,9,10,12,13,14,15","25.22,25.042,24.754,23.096,20.691,19.589,18.109,18.049,17.82,17.82","24.976,24.546,23.903,22.717,21.121,19.824,17.816,16.344,15.743,15.201"
175938,2019-07-18 04:00:00,35,"2,4,5,6,7,8,9","25.52,25.52,25.5,25.46,25.313,24.972,24.297","25.725,25.718,25.678,25.482,24.905,22.679,21.183"
175938,2019-07-18 12:00:00,36,"2,6,8,9,10,12,19,27,35,37","24.716,25.25,21.347,20.115,19.774,17.266,13.541,11.152,10.41,10.692","25.627,25.406,23.194,21.784,20.506,18.49,13.051,10.213,10.201,nan"
175938,2019-07-19 00:00:00,37,"2,5,7,10,13,18,24,27,33,37","25.19,24.841,23.983,18.574,15.826,13.093,11.217,10.81,10.65,11.101","26.834,26.919,26.083,21.569,18.634,13.083,9.534,9.32,9.642,nan"
175938,2019-07-19 04:00:00,38,"2,3,4,5,6,7","25.72,25.72,25.648,25.442,25.174,25.13","27.004,27.004,27.004,26.999,26.908,26.417"
175938,2019-07-19 16:00:00,39,"2,7,8,9,11,14,19,31,36,40","25.11,24.595,23.421,20.159,17.926,16.624,15.837,11.573,10.8,11.473","27.031,25.8,24.58,23.188,20.054,17.489,13.487,10.193,10.214,nan"
