,date,lat,lon,depth,doppio_temp,obs_temp
6616,2018-06-14 20:00:00,37.4113883972168,-74.8554992675781,8,,17.032
6617,2018-06-14 20:00:00,37.4113883972168,-74.8554992675781,12,,14.139000000000001
6618,2018-06-14 20:00:00,37.4113883972168,-74.8554992675781,16,,10.587
6619,2018-06-14 20:00:00,37.4113883972168,-74.8554992675781,18,,10.196
6620,2018-06-14 20:00:00,37.4113883972168,-74.8554992675781,19,,9.626
6621,2018-06-14 20:00:00,37.4113883972168,-74.8554992675781,25,,8.531
6622,2018-06-14 20:00:00,37.4113883972168,-74.8554992675781,35,,7.872000000000001
6623,2018-06-14 20:00:00,37.4113883972168,-74.8554992675781,45,,7.66
6624,2018-06-15 00:00:00,37.460788726806605,-74.91161346435548,2,,19.11
6625,2018-06-15 00:00:00,37.460788726806605,-74.91161346435548,11,,18.625999999999998
